Date,Sources,Demands
2020-08-19,1.9184550157282205,2.979099720873381
2020-08-20,1.6506242049469433,2.8706122186510963
2020-08-21,1.0191530747919484,1.7983596168388059
2020-08-22,2.3896774626917408,3.177695021822147
2020-08-23,3.726554065194339,3.310730239750335
2020-08-24,0.6554140252456059,0.9625374556713385
2020-08-25,1.195125465071205,1.6405132745202442
2020-08-26,1.0158916224062087,1.7499409753358153
2020-08-27,1.0500022186763291,1.2457839842199607
2020-08-28,1.3484947159957323,1.417782908167222
2020-08-29,2.0527209497593915,1.9652741129918068
2020-08-30,0.9912300225690307,1.2320979878525873
2020-08-31,-0.21151253990174945,-0.21822595354962906
2020-09-01,-0.34004854116214117,0.014813944689822807
2020-09-02,-0.20168639981694697,0.05748294965930918
2020-09-03,0.13203958054755657,0.1546366445907084
2020-09-04,0.7101668658614865,0.8234198278983681
2020-09-05,2.3574274261978485,2.6070079940316284
2020-09-06,6.535998056599217,5.76286124506608
2020-09-07,7.10631933552978,5.699679511961712
2020-09-08,1.690002688348431,1.4932944134367083
2020-09-09,-0.16305934104571218,0.3569808537439284
2020-09-10,0.0856536686959598,-0.024694619237393647
2020-09-11,-0.4234305165007966,-0.2945946740180227
2020-09-12,0.050545989516890974,0.17210480995033217
2020-09-13,0.8263846673832345,0.5848102215570281
2020-09-14,-0.5743531951621089,-0.4334355735781016
2020-09-15,0.30093615294402604,0.013473620272948447
2020-09-16,0.20041729131356037,0.1517162911978727
2020-09-17,0.6108734823525962,0.3342817922411743
2020-09-18,0.4821763181378491,0.23615892400939897
2020-09-19,2.395653438157366,1.6660956462479506
2020-09-20,0.573151790358419,0.9934309673902502
2020-09-21,-0.34489716048339075,-0.22352620674433318
2020-09-22,0.06525993614180607,-0.08940408323670017
2020-09-23,-0.3319567571947378,-0.0861708423217095
2020-09-24,-0.3125261192728454,-0.10882562491285677
2020-09-25,0.029448465255978537,-0.08392415096470322
2020-09-26,0.44570786958056374,0.35462873179726895
2020-09-27,0.3428762468595528,0.5625081286464844
2020-09-28,-0.43448645227308597,-0.20190494727622593
2020-09-29,0.6960696441203112,0.564570735561755
2020-09-30,0.7946428440905963,0.6363173812460414
2020-10-01,1.646488245731268,1.2617725820848917
2020-10-02,1.6757363382230865,1.312987050939599
2020-10-03,2.171781459317054,2.0318190658235764
2020-10-04,1.8055193426193774,1.526621683606295
2020-10-05,-0.26483690318660186,-0.12276374126195194
2020-10-06,0.4711526356985445,0.2757356551180906
2020-10-07,0.23814387275401672,0.059892882431786414
2020-10-08,-0.44536466117160356,-0.3386919452599296
2020-10-09,-0.429204800753371,-0.5165786280680508
2020-10-10,-0.21452033455406225,-0.2457084509534966
2020-10-11,-0.138915902118292,-0.27029173063216183
2020-10-12,-0.7679165238067838,-0.6486960778070415
2020-10-13,-0.07617914470701052,-0.16947063232392726
2020-10-14,0.2362610174953493,0.127200116771728
2020-10-15,0.27188258353090045,0.1672333062772436
2020-10-16,-0.016633342993958626,0.25275121410253887
2020-10-17,0.8016588425671557,0.9158155546520251
2020-10-18,0.5855947552215794,0.5556187164700683
2020-10-19,-0.6303422618479871,-0.4546790051823176
2020-10-20,-0.4283780946813859,-0.38391466577362837
2020-10-21,-0.47447551022705836,-0.4932585331629325
2020-10-22,-0.5449097332217399,-0.5578113211347479
2020-10-23,-0.8382017755644474,-0.6769978492452068
2020-10-24,-0.7076385179438722,-0.5515977809723444
2020-10-25,-0.6377230352640575,-0.5987171467441647
2020-10-26,-0.8310698303062961,-0.7607886407409307
2020-10-27,-0.7378100326668319,-0.7346785088594282
2020-10-28,-0.6662011958598768,-0.6598347275508528
2020-10-29,-0.6783383846657483,-0.7047064003593035
2020-10-30,-0.6876654629438314,-0.6760313862374703
2020-10-31,-0.7079956922399598,-0.5092058746690715
2020-11-01,-0.31483558550802265,-0.45841575178680005
2020-11-02,-0.6070680643943007,-0.5813235011143891
2020-11-03,-0.6883195736887084,-0.6165459354968038
2020-11-04,-0.6866342828130239,-0.5993405849164141
2020-11-05,-0.7334738377848767,-0.66771447931039
2020-11-06,-0.9806326955587481,-0.622623408628668
2020-11-07,-0.6872327759019952,-0.726707808644901
2020-11-08,-0.8107456368344841,-0.8500518045309988
2020-11-09,-0.27523182213696396,-0.21357734551757848
2020-11-10,-0.45283218340856596,-0.3997594657512678
2020-11-11,-0.4619264788952961,-0.5652228233508119
2020-11-12,-0.30084265079762307,-0.4102327589515227
2020-11-13,-0.5315197691487747,-0.5341287259941317
2020-11-14,-0.7005036063016853,-0.8295486566918603
2020-11-15,-0.8708989920798171,-0.8912766568127946
2020-11-16,-0.40165874986654526,-0.4507925261763327
2020-11-17,-0.5346707802465326,-0.5469967120645538
2020-11-18,-0.6770099703681108,-0.6001698332632898
2020-11-19,-0.5278241149579811,-0.5628976843486372
2020-11-20,-0.589525334758696,-0.5643556788718166
2020-11-21,-0.7443964927152045,-0.8073873433397722
2020-11-22,-0.9059969316258487,-0.887704628270554
2020-11-23,-0.5137398684887661,-0.4697323009518193
