Date,Sources,Demands
2019-10-26,-0.3609104561597671,-0.48670333665353976
2019-10-27,-0.6332260997580876,-0.7218295013045093
2019-10-28,-0.24453440455344205,-0.3705030803782073
2019-10-29,-0.41835558180622034,-0.5442550629196863
2019-10-30,-0.48186057900638435,-0.5912574053039913
2019-10-31,-0.5188585484143597,-0.6379355293603608
2019-11-01,-0.5096303782335003,-0.6412654435992247
2019-11-02,-0.6496425844251665,-0.7898938136536338
2019-11-03,-0.5104126877642537,-0.544768933568875
2019-11-04,-0.18945869877055385,-0.20666973751696252
2019-11-05,-0.22892621067417715,-0.32509493159091285
2019-11-06,-0.28036311347560466,-0.3984704797572888
2019-11-07,-0.33509997668401914,-0.3470288054522183
2019-11-08,-0.2593799636374043,-0.34692412816922036
2019-11-09,-0.47868056445709156,-0.6125297806384945
2019-11-10,-0.558876334154641,-0.5355989979121942
2019-11-11,-0.2974197280806134,-0.28028507475120606
2019-11-12,-0.22975795105156413,-0.358665274026248
2019-11-13,-0.32462606154459295,-0.4626019150148135
2019-11-14,-0.39345717584239076,-0.4795369232701069
2019-11-15,-0.5370476535397519,-0.621121035444137
2019-11-16,-0.6341075303399041,-0.6966121206391439
2019-11-17,-0.32600177217782744,-0.3665332858329056
2019-11-18,-0.0764142506951866,-0.045679293574570366
2019-11-19,-0.2795984551100034,-0.3560649530813515
2019-11-20,-0.34698409451751033,-0.4738036983910411
2019-11-21,-0.421999228485845,-0.5161627386549321
2019-11-22,-0.4904219878874697,-0.6202161290845116
2019-11-23,-0.6274183387589568,-0.7344875769676704
2019-11-24,-0.5690017439658817,-0.6170289427675246
2019-11-25,-0.3700019342602976,-0.3818685328939514
2019-11-26,-0.3559249582773112,-0.4525194935853855
2019-11-27,-0.31983230674395074,-0.45631985562504973
2019-11-28,-0.7268183485123011,-0.8808265347680126
2019-11-29,-0.47730552441473056,-0.5960153655091034
2019-11-30,-0.5637242465784386,-0.7150760778717158
2019-12-01,-0.48154412801751334,-0.5830267051572714
2019-12-02,-0.30031444728099627,-0.28877596754946455
2019-12-03,-0.3464576376269764,-0.3652619321974484
2019-12-04,-0.16822275367303482,-0.26831615356694977
2019-12-05,-0.3674044703168087,-0.4408124404947471
2019-12-06,-0.39387609621909564,-0.48426734503304847
2019-12-07,-0.5704156061529712,-0.6609744747323549
2019-12-08,-0.4572779282422878,-0.5287505418701589
2019-12-09,-0.31723484809685587,-0.23308207420501909
2019-12-10,-0.3240894490972843,-0.40474377323787486
2019-12-11,-0.29383943396715256,-0.40524925162452335
2019-12-12,-0.37290224563902474,-0.45857722370855675
2019-12-13,-0.40843014611056716,-0.4880610404864396
2019-12-14,-0.5692142074889606,-0.6556078826833242
2019-12-15,-0.3467202205259445,-0.35711689509770134
2019-12-16,-0.16451713910030916,-0.22252096128376073
2019-12-17,-0.3118445569048065,-0.40739817050045973
2019-12-18,-0.2765888875563273,-0.40277384393954113
2019-12-19,-0.5116830029342043,-0.45229611708656137
2019-12-20,-0.5200132619076315,-0.5713391164136827
2019-12-21,-0.5640855205993971,-0.7044547899337699
2019-12-22,-0.4599942407391926,-0.5737732959403656
2019-12-23,-0.2783828112690969,-0.3018692966889562
2019-12-24,-0.6846439264761927,-0.7523497668298451
2019-12-25,-0.700885591994073,-0.768207619060512
2019-12-26,-0.26883475188448336,-0.3806312437936178
2019-12-27,-0.49145548764847763,-0.555516267548877
2019-12-28,-0.5481754111300585,-0.6137174421902268
2019-12-29,-0.5096637878605458,-0.5865170639114285
2019-12-30,-0.3802900627967389,-0.43939891644506357
2019-12-31,-0.6174270084802067,-0.7095616784725245
